  rfphase              ofphase               luminosity               f200lp                f218w                f225w                f275w                f336w               f350lp                f390w                f438w                f475w                f555w               f600lp                f606w                f625w                f775w                f814w               f850lp                f105w                f110w                f125w                f140w                f160w  
    35.25   35.573703210242535     1.59976930466576e+39   26.713966789620198   35.806978437119696    35.22152264910759   34.139008772002185    31.43867364347057   26.223206321873676   29.587828559020966   28.594554451368296   27.548760908835895    26.69960059393582   25.421785841743294    26.19560995393188    25.91575927668549   25.267933352461622   25.176077772603172    25.07362811870198    25.42916544551941   25.187544550717334   25.049124303046128    25.12387240706758   25.188414545480274  
    35.75   36.078294745139594   1.5359143234748228e+39    26.72939332359541    35.83748363749614    35.25123111203035    34.17460411340707     31.4750745300613   26.238524173864704   29.624322353914522    28.63105128295274    27.65519134609245   26.704665746666063   25.444309263375825    26.19206362171772   25.891471452140294   25.292256801564093   25.206896394077447    25.12142107459578   25.491332891860623    25.26299019656331    25.13712071143209   25.147596864475727   25.182217337339104  
    36.25    36.58288628003665   1.4943448390057883e+39   26.778648264123504    35.87450560300488    35.29413352191627    34.21158606964293    31.51098475848332   26.288241930866626   29.660196094720977   28.666946248526223   27.550608265713514   26.724735397595133   25.499346004524472   26.243519522611663   25.977936871982873   25.333216599661178    25.26132809175616   25.195917145184684   25.562342539169805   25.270106389877483    25.11619483461657   25.183175999934036   25.282486338535232  
    36.75   37.087477814933706    1.431874103808526e+39    26.78026152754581    35.89887027553475   35.322530586016015    34.24500510194649    31.54631290344986   26.290535626029484   29.695507745538748   28.702258169645898    27.52582424594229    26.64394242404649   25.529139792820743    26.15351479289434   25.873869067478523    25.44120407823562   25.347722806505583    25.22945195268067    25.61754621774226    25.43018269315294   25.364912965718894   25.379722779484162   25.294419378824724  
    37.25   37.592069349830766   1.3724308503510945e+39   26.873815730725234   35.949908128512064   35.393982378637276   34.284856313985685   31.581186238505843    26.38452508205235    29.73027266688605   28.737005596998706   27.553990967521372   26.722285118863365   25.626960981174904   26.260832167471328   26.003707006295624   25.524655845839202   25.431840525496842    25.34781898917688   25.694908606782967   25.444805951249755   25.285399313319893    25.41327129883426   25.463087628078945  
    37.75    38.09666088472782   1.3270072506017104e+39   26.861628445782436    35.96861494503612    35.37894969153463    34.31358303322172   31.615409442091156   26.371554763268435   29.764466390596922   28.770744099249917   27.732870969294343      26.766656760852   25.597530522553647   26.279627272021408    25.98080158096145    25.49343006414991   25.386804004318634   25.251596157786736   25.664794800312343   25.452871733835273   25.341294974830994    25.35277380157966    25.36322801152923  
    38.25    38.60125241962488   1.2821998277929816e+39    26.90295525255431    36.00662757997641   35.432669742313294    34.34981624101297    31.64898535406705   26.412622401672806   29.798118945726145    28.76745438710537   27.759922898679505    26.83780690980816    25.62101630892005   26.327842968897357   26.029233405821902    25.52279384791672    25.42614348878854   25.333351261289152     25.7551851796481   25.536176793157686   25.434960606325866    25.46313660867736    25.56492466272806  
    38.75    39.10584395452194   1.2339954545688336e+39   26.940883876513418    36.04362701136377    35.46380083503126    34.38310722183412    31.68221517396923   26.450938151094178   29.831305643417718    28.83803527662712   27.700319331590514   26.856212045412363   25.661588972666777   26.351435640178725   26.078667447990338    25.61271631551787    25.48150598771657    25.30971848248931   25.721273298781092   25.663288393750854   25.663537392975577   25.662194725834127   25.467311626032604  
    39.25    39.61043548941899   1.2119177548568475e+39   26.977504222567614    36.06928276916351    35.49111483807603    34.41462549415105    31.71488652201568    26.48704320984126   29.863992386003005   28.870712727953485   27.838628894149554   26.923244105983308   25.697100960921787    26.40644300730188   26.114847107778818    25.60160717429575   25.489601179560836   25.380716572305506    25.90115314346444    25.69493393651867    25.60574492759208   25.677440356336014   25.667224951105062  
    39.75    40.11502702431605   1.1857914685211165e+39   27.073391274643985    36.12472132969856    35.55616327547751    34.45220322731136     31.7471001120052   26.583191170411645   29.896178163747415    28.90289755750198    27.88176899581724   27.038965812514668   25.784256757681117   26.486845987281853    26.19588732203765   25.764340467583164    25.61130307297582   25.380058173907308   25.833809892841693    25.67059507415993    25.60187835537059    25.61953526198195    25.59015372079472  
    40.25    40.61961855921311   1.1563374749288329e+39   27.012387617626544    36.13287860472302    35.54217106265942    34.47717042032785    31.77874357358444   26.521760415754088   29.927860741642004   28.934609934373867    27.89487775525503    26.97686021614699   25.720008322567555    26.42911739571846    26.12862360707752   25.685406370756585   25.536708451707355   25.341520317260155   25.817417508822615   25.670482797442908    25.63366027273991    25.70880207478279    25.79378786071107  
    40.75    41.12421009411016   1.1099758548370525e+39   27.042619865861006    36.15599901777469   35.563056423831036   34.506676762194786    31.80990682426121   26.551462990481898   29.959137548903566   28.965867775670223   27.926484591002556   27.054620578492454   25.737724382744744   26.523060194662218    26.22721193194777   25.633325971901282    25.50766183703969   25.356179927548023   25.794626942978155   25.758969137086357   25.812613056443006    25.88234998738131   25.708086354574235  
    41.25    41.62880162900722   1.0951804803043385e+39   27.089003488279857   36.202180580200405    35.62309372821785   34.540815706928974   31.840684608067356    26.59847832705291   29.989941768872022   28.996684674900774   27.915833383811673   27.062315713465495   25.797349809262855    26.46444342004869   26.168428994354592    25.79120640812389   25.660486729801544   25.458615506208606   25.911228545105637   25.783953564659104   25.754927196718135   25.862524143965388    25.90457864241609  
    41.75    42.13339316390428   1.0581026080536124e+39    27.08607939503341    36.21140221795642   35.626694047781456    34.56740139414316    31.87094977868035    26.59572457549419    30.02029886063245   28.990994048144934   27.899578001337666   27.032221666286844     25.8027749311603   26.471799424363184    26.17948709055374    25.77082053653215   25.639925425180255    25.42508497641947   25.874434132600193   25.778485471884167    25.80929404121855    25.83401415622842   25.831061866305316  
    42.25    42.63798469880133   1.0320192485961478e+39    27.09931753693514   36.252421246911325    35.65786525298704    34.59754261660488   31.900648035133592   26.609271392103977    30.05027316024539   29.057022274990384   27.906197707769053   27.009382060121112   25.829938097344886   26.467734556713985    26.17918689094882   25.802958318799732   25.675931393274308    25.44953941582336   25.881086186297388    25.80051268656411   25.832971366053037    25.90185997663432   25.990216129533742  
    42.75    43.14257623369839     1.00969188883001e+39   27.077837392403005    36.26714906849755    35.66155028306202    34.62371846069175   31.930185799779526   26.586700889967464   30.079853020004677     29.0865816179286    28.06442292445555    27.08529792506122   25.769692494936002   26.445522166293465   26.118475132421825   25.759370813744557   25.652417743285174   25.496852456050696   25.928899768751467   25.843551833097717   25.865677691524454    25.99153780400248   26.052239730596014  
    43.25    43.64716776859545    9.802711663643233e+38   27.131872670533586   36.319679165703825    35.70995333626945    34.65640645547088    31.95921703429725    26.64035051859488   30.109028599823585    29.11576357027596   28.176064077109856   27.172203657037382    25.81760945264252   26.547192283282417    26.22243564627255   25.703295062548612   25.646652993837815   25.608781039794764   26.056155677518497    25.94043592885427   25.946793715369818   25.972893516207108    26.07222345419224  
    43.75   44.151759303492504    9.630449474142766e+38   27.127673520041817    36.32770408746666    35.71276838061071    34.68167358192637   31.987902583426543   26.636256791630256    30.13780693595354   29.144540304150997   28.113044931280996   27.163685130941523    25.80421870682723    26.53753415667574   26.223074248877154   25.705923717302564   25.658895977741267   25.555628372106234   25.929636302964532    25.86096726296031     25.8960393975769   25.979988157465943    26.01611537564616  
    44.25   44.656350838389564     9.51087705639075e+38   27.153841362561295    36.34646394975563     35.7440562880464    34.70853511586549    32.01643976227035    26.66276471857802   30.166184566140437     29.1707476300935   28.142525818792194   27.134791133922562   25.862310511904873   26.564266813944055   26.247734062860737    25.76270062888738   25.693154240360094   25.575083849624136   25.976080493709304   25.865998139368614   25.893629958497993   25.993928216973064    26.12859351486403  
    44.75    45.16094237328662    9.170824139044392e+38   27.158255547441144    36.37418101365397    35.75956921447859   34.735845621922664    32.04432104806325    26.66682373756771    30.19423322331078    29.20097768170027   28.209141592532468   27.160857209585192   25.858924949874808   26.554952268095242   26.225650369679443    25.76059072440145     25.7017972858349    25.63277903083922   26.038062233098596   25.970108449220795   25.995581515686474    25.99437866318363   26.018981717239043  
    45.25   45.665533908183676    8.927465825592586e+38   27.141565766630286    36.37921161281845    35.76085782966524    34.75846840628266    32.07226017891009   26.650761035373844   30.221899096122005   29.228655591314535   28.080202041988358   27.060160860590674    25.87009660860528   26.514488390154906   26.207489182310013   25.743370575592536   25.695241750858408    25.67824055962653   26.135286296955364    26.01587414198253   26.017986790015946   26.008452563998876    26.05047827202481  
    45.75   46.170125443080735    8.806307357095402e+38   27.153510996741975    36.41179892716331    35.78663074256184     34.7859653486487    32.09940554677148   26.662315027599167    30.24923194732789    29.25598216272564   28.165909196625524   27.113286807233013   25.857051331120974   26.531773733267563    26.20501260155259    25.73049742570307   25.698471024618993   25.717606534108988   26.135823779444653   26.021279971555312   25.988768913645288   26.013999363661803   26.078508208017695  
    46.25   46.674716977977795    8.483773120215664e+38   27.224651943354775   36.452544108250116     35.8392950611494    34.81687189089398    32.12649486284739   26.733426471792335    30.27623669193204   29.282985602023285    28.23031925382816   27.186862574067096     25.9303897542023   26.601747079564994   26.277763933557836   25.793785927206216   25.772720352404008   25.813725658714983    26.07705712686757    26.07046681305426   26.044392562607136    26.13481819217056   26.126090652733204  
    46.75    47.17930851287485    8.259910319197125e+38   27.212366112652653   36.440941251119405    35.81504061980948   34.838083779239355    32.15331844836429   26.720884684351976   30.302903233036005   29.309643884339447    28.23396550373141     27.2137593941358     25.8911982450319   26.604165375661736   26.279334325667158   25.817744325478024   25.743159551437905    25.69386333156172   26.222848776656026    26.10917448977227    26.09948832971661    26.13331254875329   26.138541458976864  
    47.25    47.68390004777191    8.020569327360745e+38   27.235237200811035   36.471162165537564    35.84283136817359    34.86438947777116    32.17978314509182    26.74380556904387   30.329251577098866    29.33598356077163   28.285108377359734   27.247734668608928   25.912603085709986   26.613929634115777   26.276622199015314    25.85912331014628    25.78809527655673   25.719612184470606   26.199040476424546   26.112683299925692   26.120393825067517   26.179567519067408    26.24892882044636  
    47.75   48.188491582668966    7.880050433019453e+38     27.2658978321581    36.46943827212529   35.847398497429815    34.88755994007455    32.20567075764154    26.77417955829103   30.355274242090776    29.36200453051424   28.237971357568227    27.31801931741105   25.935505437331752   26.691373695139838   26.381873848235653   25.875517156670504   25.760374393307636   25.623706641622547    26.16905432002667    26.04446591216687   26.021806393021244   26.045364516617372   26.091155709845555  
    48.25    48.69308311756602    7.633208533120442e+38    27.28349169249478   36.484940498932424    35.86681698281083   34.913269716974796   32.231333716270015   26.791145810558774   30.380989757560393   29.387721110258862   28.378341054699415    27.38403463616151    25.93920296469161   26.722326028962474     26.3958971303632    25.92424604519495   25.767145319305083     25.5970319677414    26.12029591489791   26.064365885288098    26.06328801569195   26.130916818349576    26.15972737161956  
    48.75    49.19767465246308    7.638468655464548e+38   27.254859985596983     36.4982201918056   35.858133386831284   34.933024130565286   32.256580807014046   26.763700337518593    30.40634109898038   29.413136409980893    28.26972374639236    27.19014534290728   25.967351337439247   26.643871621564223   26.322732426079718    25.97349920924359   25.788724086357657    25.55265241576563   26.132333070657833    26.01669998384835   25.985567779832405    26.06549565304527    26.20866538761975  
    49.25    49.70226618736014    7.397980478232938e+38   27.278636993538875   36.533893473606284    35.87834169852218    34.95641388341177    32.28193842130874   26.786833194380325   30.431481292229215    29.43825956430025   28.429531834807996    27.28554718197751   25.977237180371727    26.67793749414402   26.332132697815894    25.96431641795641    25.80516961533764   25.569053712441423   26.153411615496886   25.985972404719934    25.97821281329743    25.95989827948206   26.014739514322066  
    49.75    50.20685772225719    7.142768637877632e+38   27.305860203852706    36.54155635278964    35.88427549503755     34.9782376269654   32.306556209947736   26.813297831601414    30.45634146421885   29.463092908484267   28.431589602371776   27.403621028329184    25.98128432067277   26.773579086681224   26.447617542376314    25.92846428978259   25.763070454907492   25.527055870721863    26.13475142181683    26.00997637319869   25.984385284607676   26.054591982983595   26.264524741576466  
    50.25    50.71144925715425    7.166078792219309e+38     27.3149459227905    36.55764265626959    35.90012233418936   35.002104226019824    32.33129484395853   26.822547630349323    30.48089405821385   29.487652782321675    28.43952790926931   27.385064593778274    26.00079893711779    26.76919955770547    26.43365447629919    25.98099544021925   25.796634071279165    25.49767334196127   26.063980390978088    26.01811102767394    26.07668548140825   26.163190562134623   26.254976085104936  
    50.75    51.21604079205131    6.881880814121145e+38   27.354163681505078   36.592012432662415    35.94071898150027   35.028195131820326   32.355033014667455   26.861765576424446   30.505185172186167    29.51193368454624   28.505152117228363   27.415244734175623   26.045956437465712     26.8232977772137   26.490869718026637   25.961302591826716    25.81278333110055   25.590310568263433    26.18776037896154   26.020511965309602    25.99991284872361    26.10679746765151     26.3667975651283  
    51.25    51.72063232694836    6.823335005444868e+38    27.36483878787222    36.59936603967247    35.94536799972314   35.048503950206836    32.37962975722229   26.872447044148625   30.529209390823898    29.53594603794809   28.570844969095376   27.422918310787974    26.04999835537856    26.83526389590774     26.4846184895407    26.05181325203158    25.82295908949397   25.517277924159572    26.12169430600683   25.978200292560757   25.981033006900297   26.101105792140864   26.411787510590734  
    51.75    52.22522386184542   6.5789011750999905e+38    27.40979185574755    36.62462248802248    35.97444553897893    35.07596922285716    32.40295467186817   26.916884684750244    30.55295932329943   29.559695633762413   28.606516402635464   27.556056276318344    26.05560592203897    26.89469079737841   26.556157232298265   26.093018911575406   25.852955785857098   25.529204906366537     26.1432264457879   26.040624348729402   26.037802506227617     26.1476065329035    26.34552428866203  
    52.25    52.72981539674248    6.477389177179228e+38    27.43377431319572   36.684231878092994    36.02480717878838    35.10413417782447   32.426383015721434   26.941247120466098   30.576405338779203    29.58319455930275    28.65446320847158   27.546626323490415    26.08857472035461    26.85283294308635   26.504001422797753   26.118744895980715   25.929184392295063   25.639985571116227    26.25082984921426   26.172167447736836      26.199487593267    26.27503429320815   26.409102181320158  
    52.75    53.23440693163953   6.3561050745975594e+38    27.44360577143495    36.69401199267091     36.0299212102143   35.123669261369564    32.44941279734742   26.950752443196166   30.599681798260306    29.56909060007466   28.751714133793158   27.597582894209207   26.084458453284547    26.87714620382406   26.518353314517856   26.159144711060257   25.931236169003228   25.567367828389866   26.167380564232726   26.132828061322684    26.23902573627438   26.324481740022094     26.5192603461264  
    53.25    53.73899846653659    6.265722120041516e+38    27.57958492301544   36.750584163610526     36.1146358978097    35.15765378423319    32.47271804999941    27.08658106635815   30.622739891588257   29.629439257751596    28.78762476885717    27.78284370852102   26.211967650685907   27.089148669456193   26.756609834455865   26.215303687177023    26.00099440086008    25.68847124107818    26.32791695883496   26.266282252410413   26.353680004912245    26.44173788376986   26.701376635726238  
    53.75    54.24359000143365    6.138458224114653e+38   27.539774195925894    36.76260982011631    36.09972604290208    35.17562674847598   32.495232612810454    27.04679215973332    30.64545560707957     29.6521946469137   28.802353799854135    27.72354432627253   26.175944483259347   27.035104637062346   26.690290768757833   26.179675826744212   25.976073735788745   25.657591350272668   26.324651938627625      26.247086865857   26.331819173169297    26.45311259468809   26.764339610048538  
    54.25   54.748181536330705     6.05089232962575e+38   27.537425978474197   36.786222374396374    36.12908139017442   35.196922749003626    32.51829439560091    27.04554982618316   30.667934002534817   29.674715269974403   28.812090935072042   27.566234704994358   26.215219428657424   26.925046364343455   26.561644922119154   26.312926501916415   26.085776320075375     25.7224134202989   26.393102693279353    26.33340614718348   26.451280956417143    26.58897828205754    26.92612621503528  
    54.75   55.252773071227764   5.9165716293343876e+38   27.617475082256107    36.83206295957771   36.197758698319326    35.22624280302648     32.5410140001487   27.126020372001733   30.690279488828693   29.697009106799985    28.79377249918612   27.630703520733753   26.291029007678375     27.0067101014435   26.653168306781986    26.38291310253045   26.172872206974613   25.843667374268964   26.436107910939505    26.34621441964726    26.42543660938351   26.492478548603547    26.84850953811456  
    55.25   55.757364606124824    5.803631108648532e+38   27.673109292269025    36.85737600526116    36.22083949828807    35.24908553540924    32.56285866189373   27.180706071881183   30.712366628911887    29.71907081297392   28.825169464762418   27.815540194250506    26.31142041823221   27.122717875649432     26.7820245964862   26.397628080643706   26.147351278332764   25.810430731718192   26.502419455594357    26.42468816410034   26.492765284311076   26.578617360840763   26.837197013551993  
    55.75    56.26195614102188    5.697383642384817e+38   27.720686449096505    36.90181368592124    36.26151057307109   35.274382877971746    32.58468678907022    27.22816453115159   30.734222534811163    29.74091803536927   28.838333332095104    27.91233194668302    26.34728559344373   27.168873843977362    26.83450351454548    26.45947644285559    26.20384089130122   25.826455788764562    26.43649430304019   26.386821716225548    26.47863086705592   26.630563760244936   27.005864266336406  
    56.25   56.766547675918936    5.678391210242788e+38   27.772471173188535   36.939955189582065    36.31032172555681     35.2979970844881    32.60651723328998    27.27999837853617    30.75585271897405    29.76254766113552    28.86831121086645   27.967897229634396   26.403681273131806     27.2184197425123   26.887536989677173   26.449659974602238   26.258248393644525   25.979364534040908   26.581486931641283   26.558612904876664   26.693982788732093   26.813693885321538   27.089847266969272  
    56.75   57.271139210815996    5.488228267139216e+38   27.880878407320516    36.98133630456343    36.37482365216795    35.32654906555453    32.62797623042749   27.388591297678246   30.777273751348083    29.78395966308059    28.93848674275844    28.08889192653671    26.51281220627415   27.341349413040234   27.011604108336407   26.575939526838766   26.362004144059167   26.047024103399913   26.630056793921703     26.5891517110132   26.660665120654457    26.74399957636037    26.95972284482814  
    57.25    57.77573074571305    5.392353332176584e+38   27.889342722561864    37.00475196183261    36.38795265937569    35.34641564227678    32.64922318919389   27.397688443665487    30.79845726002006   29.805163343344674   28.933767585870264     27.9946091920579   26.548543220156688   27.315875406508468    26.98388276699543   26.629622165974574    26.40473190028637   26.056872444724462   26.642445195864923   26.592569825079586    26.69390185986916      26.761762132644   27.095393261581172  
    57.75    58.28032228061011   5.2346268192003494e+38   27.888107757776424     37.0258962457773    36.42749574602602     35.3691115647386    32.67020400744889    27.39687835325271   30.819450373388285    29.82616210074562   28.932027160886804    27.95144464637962   26.555158051197527   27.236186214094793    26.89005009532725   26.682328458983108   26.492686752512416   26.188812796369874   26.753614767834883   26.767642478334924    26.89916711269329   27.044776307639992   27.384213779675243  
    58.25    58.78491381550717   5.2021845811567055e+38   27.941170323040048    37.05370585161646   36.462498197057016   35.391591050782836   32.690924211665426   27.449958720144792   30.840250110281836    29.84696071980647    28.99367081411213   28.008571850577717   26.610519473855497   27.302578888852096   26.961074991631826   26.731411351494824   26.522047504646952   26.208493251298563   26.850292781014602    26.84563953816403   27.048104755738155   27.104594076240485   27.310181958624412  
    58.75    59.28950535040422   5.0113247164943245e+38   27.980688898187548    37.08719658358628   36.510563190918674    35.41559787946047    32.71157240478698   27.489399823243247   30.860852899182028   29.867563352154193   29.024955588828377   28.081069770159132   26.636399723111495    27.30738653199183   26.961275901723855    26.77551411960119    26.59797536227971   26.340337972632923     26.9366527157143   26.909508312242437    27.03045508135616   27.179496151194105   27.515081013452505  
    59.25    59.79409688530128    5.107307938802901e+38    28.00364894834486   37.096828713089394    36.52285235010248    35.43451551422602    32.73173842177491   27.512401039246313    30.88126381865539    29.88797140751549   29.032432725006895    28.07303619259672    26.67866292086697   27.356893666847732   27.019048061741053   26.758903866022678   26.590641640652457   26.334443648551257    26.96734905151695   26.905409167751912   27.015133547274733   27.093830988038235    27.55604475512703  
    59.75    60.29868842019834    4.897199763784296e+38     27.9447292935789    37.10822499248479    36.51615447857175    35.45163985461775   32.751878676739054   27.453595584431316    30.90147094537903   29.907591735721255   28.986970265505036   27.991886993502103    26.60583422032196    27.24821069033807   26.903463862057215    26.71833549720491    26.58695758140106    26.38886447698301   26.958011380229017   26.949508512039785   27.045828581410138   27.206047631450076   27.424097469942005  
    60.25    60.80327995509539    4.816300254588811e+38    28.01036898202107    37.16050903583929    36.57299016917572    35.47668072415216   32.771879923838966   27.519339109026795   30.921518875425203   29.928221671776754     29.0624468513618    28.05505391146921    26.67669251604268    27.30074291732717     26.9519278400464    26.78008603200144    26.66427022531303    26.49391590427096   27.101900859448588   27.113294174749534    27.26615972833932    27.35016820126493   27.757676590679555  
    60.75    61.30787148999245   4.6823728248378755e+38    28.10080064498613   37.186787504042975    36.61455492136639   35.500516982343385    32.79169654660133   27.609511740403534   30.941375698237547   29.948069311738326   29.104603029398426    28.20630618881385   26.750202072369653   27.453989411061706   27.124993563808253   26.817705818248868   26.681264150453472    26.49687638065035    27.18907082588022   27.217549384726226   27.386798273229118    27.55249680740944   28.009848419301967  
    61.25    61.81246302488951    4.585586395387154e+38   28.195589201572343    37.21930603535009    36.66757172714838    35.52441877434873    32.81134120356192   27.704299317705186   30.961043434500887   29.967740332202762   29.147307617414143   28.320901437157005    26.85179403652203   27.604844723120184   27.291204871262664    26.83539587721095   26.721817133116478   26.569560056426205   27.211693235531204   27.236847562250524    27.36821505642096   27.618354063994165   27.973922338658504  
    61.75    62.31705455978656    4.584950082211439e+38   28.219965311443293    37.24438799093858    36.69204761842899    35.54524947960611    32.83134284932577   27.729213243983693   30.980538080428538   29.987232810911483   29.143812017536888   28.287621194386176   26.887901310268685   27.595113855799667     27.2780799273898   26.931614313357002   26.789112951612132    26.59284899541891   27.240804111221365    27.23654006399095   27.367033563908333   27.491797049866893    27.72570120334632  
    62.25    62.82164609468362    4.439469806602414e+38    28.24719526369939    37.27645538026506    36.70633832612123    35.56389554657211    32.85059139033275   27.756586055611905   30.999858161286355    30.00655285155532   29.186381699916936   28.286968958646447   26.935675413061617    27.64979906492671   27.332769563631267   26.944918987992438   26.788771726873488   26.570018682262766   27.257717298479857    27.30357936772152   27.520647671566138   27.745408824737815    28.16767092267562  
    62.75    63.32623762958068   4.4077273208677526e+38    28.20155083421932    37.28786981301657    36.72971046310221   35.581852697983905    32.86950942712447    27.71089804156876    31.01900927186085   30.025700249208395    29.19294044752286   28.248381314083638    26.86933741606142   27.491550248610963   27.147260531386173   26.983619034056076   26.869628982355543   26.695827838008018   27.315234764452892    27.41660926368096   27.627199571780842   27.849044989105117   28.013159229507544  
    63.25   63.830829164477734    4.278906781428619e+38   28.285963591166357    37.31618620192232   36.767207078171324   35.603905111085325   32.888978091919185   27.795598745177585   31.037996553394176   30.044683851089058   29.209498296502346   28.313593115162437   26.960635713743976   27.631144186135796    27.30107639249409   27.057405028675742   26.898078047050575   26.689343453599072   27.378444201239247   27.427248312743977   27.627643655400465    27.64314495347252    27.91150749029852  
    63.75     64.3354206993748     4.29880510902975e+38   28.360090431971237   37.351877929579864    36.80901379746055    35.62585811105555    32.90788973355063   27.869957000217983   31.056814825298503    30.06350328210118   29.219711737704156    28.39295149193714   27.033901792224814    27.73985353849243   27.425259836896416    27.09560767470438   26.947940682529193    26.71140413234282   27.297681960255407    27.39489670439545   27.655631793870043   27.827273545269144   28.175879432575947  
    64.25    64.84001223427185    4.192556945753116e+38   28.431143367267424   37.377871134760476    36.84592518433209   35.646223127017926    32.92664791337478    27.94132759048182   31.075477194452564   30.082160607332273    29.24296034442536    28.43771763618166   27.123964735439202   27.827067058792224    27.52454870440906   27.161546046471106   26.991109465240328   26.761435752452066    27.35856814784753   27.508803922234627   27.828564043174648    28.02687328941338    28.12371916081805  
    64.75    65.34460376916891   4.1074199634661015e+38   28.478488139355562    37.41536595768939    36.89396323550359    35.66798166281593    32.94518640700609   27.989348613275848   31.093979909702735    30.10065847304345    29.28095346817991   28.420321728748878    27.19950395544955    27.83155096221798   27.523394696159027     27.2291968186569    27.09466987223625    26.90618265033721     27.4377473210152    27.62943065383839   27.964322199185176    28.23387988677614    28.42836835207754  
    65.25    65.84919530406597   4.0710967504046824e+38   28.532991411963646   37.448197986179096    36.93543339636817    35.68871834443341    32.96354016232479   28.043872034401808    31.11231756911297   30.119001092797316    29.29984066306622   28.499343807851204   27.246395388443318   27.884140377006936   27.579093770379956   27.252090305693663     27.1517846576848     27.0223335366556   27.611902312244418    27.73557226436708    28.01476692793949   28.264861096134585   28.648065500037404  
    65.75    66.35378683896302    4.028467405450857e+38   28.577124774136777     37.4748662997688   36.972192152222156    35.70933076178461    32.98178894612599   28.088118669058318    31.13050723174324   30.137189299861234   29.303471244317052     28.5637221848308   27.272338436266324   27.920423356413966   27.622972795685037     27.3061918426066    27.20613828449337     27.0761486146625   27.634423290559702   27.771601141403938    28.08680544080122   28.375764205833352   28.672049341937832  
    66.25    66.85837837386008    3.910275111004865e+38    28.62084450922999   37.504336276604995    37.00273621800965    35.72920209172938      32.999699829259   28.131623687238125   31.148549907793438   30.155226565057024    29.34706297716707     28.6438825709747   27.300923233458256   27.989988668470595   27.697353349657835   27.306300208044746   27.222799968576822     27.1210303456132   27.627064667632173   27.786526643945543   28.085897013495035   28.377884389999004    28.57800505835411  
    66.75    67.36296990875714   3.9102721021493815e+38    28.64049132247829     37.5275155029524   37.038564837436866    35.74881295150519   33.017663782131294   28.151908815277082    31.16643341643031   30.173115281107258   29.364813413396675   28.587861329313974     27.3436179778162   27.958258337932563    27.65516435483034    27.36804895835453    27.30933983064595   27.268706918205822   27.718713791462747   27.924977825931606   28.313783325057873   28.596112580588336    28.68516513679044  
    67.25     67.8675614436542    3.857701038071486e+38   28.643172127270212    37.52601517527336    37.04722851666434    35.76551133697393    33.03541154818949   28.154799709439317   31.115418264493275    30.16962185260509   29.368606220602725   28.575189191917588   27.354553846673824   27.954798942563553   27.651685314075934   27.378694727373738    27.32342145483933    27.24895960232841   27.693450529152706    27.87519369097666   28.202986625918555   28.537616250199154    28.85545345603204  
    67.75    68.37215297855126    3.721495978119885e+38    28.70898895459909   37.562157310440156    37.07579899067079    35.78422467966173    33.05298085552662   28.220608294370546   31.201768886854666   30.208455659466274   29.400317365717477   28.634541417299623    27.43763150989647   28.058143514796434   27.767522976960336    27.42541307190641   27.337416431522854   27.236380720167926   27.795383218058305     27.9987402290557   28.395163943704453    28.74599723160585   28.645389404341408  
    68.25    68.87674451344832    3.696676850671487e+38   28.777717014384436   37.598315533398264    37.12183237508295   35.805042802524355   33.070518134602494    28.28975092666361   31.219227372653183   30.225914957137448     29.4056969657642     28.7104923373124    27.49643219126557    28.11686645661705   27.838575342738153   27.490381692749285    27.43139737114511     27.3453076540997   27.798778824745977   27.998688610409005   28.370575817014107   28.726750626157752   29.010477250991784  
    68.75    69.38133604834536      3.6767975754989e+38    28.78794666446955    37.61285841609112    37.13524068129858    35.82152110454511    33.08781811928169   28.300126582955592   31.236546217550586   30.243232245035834   29.418855890205936   28.684137285649687    27.52919511709507   28.140447363927066    27.86169654529554     27.4757880511069    27.42414419210086    27.36338483314038    27.87542931625668   28.148439074868648    28.68687538478873   28.871766869507766   28.936585900556384  
    69.25    69.88592758324242    3.611473015415018e+38    28.83515011635969    37.63723733855056   37.170426791635805    35.84060237786698   33.104887682453864    28.34763397924096   31.253727299131846    30.26041428552694    29.41685243238211   28.723268575328706    27.58521584395482   28.163548819258175   27.892361035621853    27.52642831102681    27.50220653282889    27.43640001109909   27.900741293581575   28.153242945151234   28.624386421292137   28.908556278524195   29.045108084767925  
    69.75    70.39051911813948   3.5679010950098995e+38   28.875156068780246   37.658432231781006    37.19328940481974     35.8585663213301    33.12208689296362    28.38751250928599   31.270782025108478   30.277460912193103   29.469357876270614   28.788715347773092    27.61265456592002   28.234492302241364   27.966139004985088   27.542904114685186   27.504095196489647     27.4454916520908    27.90703675048588   28.202467690203022   28.746830748104415   29.064184686920118   29.036563181484677  
    70.25    70.89511065303654    3.532163807229608e+38   28.886538647982363     37.6707091949279   37.202189577012305    35.87478536556179    33.13914292964574    28.39887887496403   31.287697254939115   30.294374373718966   29.475267678815502   28.795702675770286    27.62148141192739    28.26676271936126   28.001266885040202    27.56618775163868   27.499493624138605   27.417040908043127    27.88579557849077   28.164609681826732   28.722067446912117    29.04123498705518   29.308615653751843  
