,Rate,O4 Days to KN,O4 m1,O4 m2,O4 omega,O4 dist,O4 cos_theta,O4 phi,O4 mej_dyn,O4 mej_wind,O4 peak mag,O5 Days to KN,O5 m1,O5 m2,O5 omega,O5 dist,O5 cos_theta,O5 phi,O5 mej_dyn,O5 mej_wind,O5 peak mag
10,195.66211740641543,928.4656796769851,1.3244055284239646,1.8234114257586294,37.06846676676297,150.04476048531347 Mpc,0.7979157888068581,55.8070434219552,0.009537863587311346,0.023302776049637017,21.439611459906207,78.60026917900404,1.3208745692177963,1.9182855751661168,44.236698233509394,353.9377887839514 Mpc,0.7164639228886536,57.912909295820604,0.01621680026893922,0.0126199394612811,22.48602937328752
11,659.710925949662,45.18769968051118,1.3288933610089413,1.258201556277747,41.03566296246685,116.09094501236333 Mpc,0.7543010792179045,42.29840425627157,0.0022124882145935876,0.06845635746075591,20.095231238292516,48.103035143769965,1.3404587014433522,1.9495212420008172,72.3164807939044,272.7753422691826 Mpc,0.3037590208810017,62.808883527637,0.017700417870001133,0.008173320945294965,22.42598579231395
12,254.57431825519345,30.227743271221534,1.3362842031980708,2.016050508775117,66.38944155036717,173.99423340596653 Mpc,0.40051789281626804,57.91310636909085,0.027905217870264155,0.0029415435473931217,21.88952667587879,30.227743271221534,1.3362842031980708,2.016050508775117,66.38944155036717,173.99423340596653 Mpc,0.40051789281626804,57.91310636909085,0.027905217870264155,0.0029415435473931217,21.88952667587879
13,318.77684077805225,248.86363636363635,1.4388629772707748,1.5881533141060336,62.24618368081322,161.8684001773803 Mpc,0.4656734659603522,54.175989171289416,0.003458854598769785,0.02652887820238095,21.84885341787588,69.3801652892562,1.3304029448756614,1.4196750006583718,40.96722014505906,170.94962213532366 Mpc,0.7550847988155119,40.432349827705906,0.0025745311281869005,0.0287850922623775,21.06234855664406
14,343.42799541479957,34.98849693251534,1.3509657566601077,1.2220970757566052,78.66483947496519,166.8665933767132 Mpc,0.19654787809499208,35.91683690459667,0.002300278918547218,0.056324405357059175,21.428301987162506,34.98849693251534,1.3509657566601077,1.2220970757566052,78.66483947496519,166.8665933767132 Mpc,0.19654787809499208,35.91683690459667,0.002300278918547218,0.056324405357059175,21.428301987162506
15,147.85418558866598,491.2210338680927,1.3063611674467384,1.860243033333433,72.76858766684245,150.75569758179205 Mpc,0.29623173563857275,34.9613842902413,0.012470898839376335,0.027484520322396875,20.515440581062443,507.4866310160428,1.3149973822871501,1.0379492793182896,34.07417133668934,250.24641974754292 Mpc,0.8283129838529879,51.01732894544064,0.0026025442227833226,0.06704630165761952,21.64685174283571
16,147.2861716056552,173.03220035778173,1.5472914087960017,1.7495915908744508,50.22447881887279,152.705673461871 Mpc,0.6397814027061589,40.3747486519615,0.00469664912482454,0.0075031731503532985,21.233237647332068,349.32915921288014,1.3151131657941255,1.7850307256705762,47.09100634516669,323.0942951077195 Mpc,0.6808358470169219,20.80362991408701,0.00819960383458761,0.035765471346402435,21.325541400332057
17,270.77937340685475,30.179961089494164,1.3471057091714893,1.820895835899135,28.521791425257994,181.86713018022994 Mpc,0.8786355703021802,17.69395196569912,0.008681527727992733,0.027712233763048575,20.024055497682532,296.47373540856034,1.3467588227112732,1.9547890794596394,16.00747620180091,224.18910467005867 Mpc,0.9612257213975044,46.13838209443722,0.017696442940398238,0.0037745997102912672,21.620995798461777
18,191.13531141246497,892.3898071625345,1.3311032293921934,1.3765058696251626,84.29324543016462,141.92848456237076 Mpc,0.0994370556400791,23.321967075632298,0.0024225734653407676,0.03805903855228436,20.71244173395183,0.0,1.3464762032154973,1.9631404316373842,79.15719307444343,260.01477191028954 Mpc,0.18811515043278548,39.04080830331022,0.018642154100546225,0.002715313344856939,22.63139845652229
19,172.44017001617368,0.0,1.342472164992287,1.2718273836831309,78.80487575541802,135.61809326901505 Mpc,0.19415087320913138,37.396709078072696,0.002264120984956315,0.04886499320439681,20.901652477367758,0.0,1.342472164992287,1.2718273836831309,78.80487575541802,135.61809326901505 Mpc,0.19415087320913138,37.396709078072696,0.002264120984956315,0.04886499320439681,20.901652477367758
20,76.74950916471043,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,677.319587628866,1.5605639628188273,1.3608749913975675,47.32030122471565,281.7604938048509 Mpc,0.6778992300027789,56.482994580642405,0.0033845884750298935,0.0274630214362293,22.255189793366313
21,162.4209618104433,491.0048622366288,1.3299521090301878,1.8109838523522763,68.60952911427586,153.0887262095242 Mpc,0.3647219312850086,16.093650687615813,0.008796883491135879,0.02765035428266525,19.732665461871292,115.35656401944894,1.365148016182973,1.4106415777723484,13.84510089073423,166.5578446081404 Mpc,0.9709462152950333,51.93336985363304,0.002570100214757563,0.041308416683319124,20.586662745716826
22,164.68501752290328,546.0400000000001,1.8603762353858033,1.3975980508416177,53.491168465275116,68.56280666621329 Mpc,0.5949466856658565,19.987860608411253,0.008816524285057118,0.014224525173638829,18.382246686897624,271.56,1.481748115491959,1.1778901179296455,60.61931862280766,212.05915599560984 Mpc,0.4906099754410236,44.59375789054185,0.0034661988795135195,0.03551821304004176,21.56928264959935
23,161.84040815314873,294.25895765472313,1.598540801200035,1.7184393297247793,66.43436249734019,127.70207673033568 Mpc,0.39979938238130397,29.484738898943288,0.004358526434839278,0.0074254985935453405,21.031758767042334,264.53583061889253,1.344494206597121,1.734334209302828,77.99783602917877,165.89104316127546 Mpc,0.2079486337547094,39.65004387120375,0.006029574397944105,0.019231915968446204,21.262172540814497
24,86.35610912198952,1385.4420731707316,1.3597311294367136,1.8049130903295039,18.94334536876467,120.31482467328979 Mpc,0.9458400383073825,31.147277536405433,0.007752001960451523,0.022684241059583127,19.291398250321713,645.4268292682926,1.3620628282328473,1.735579420148654,31.458164328236073,292.0798921853585 Mpc,0.8530214499186842,25.723146228550466,0.005805279921824877,0.033190202226345424,22.409257596826283
25,109.05735807363587,1181.4009661835748,1.3201307129290436,1.27945035851618,46.96888868931892,131.49306184090113 Mpc,0.6823953807629675,34.67657692883097,0.0022041083156057496,0.03305989796153256,21.724686254635216,79.34782608695652,1.3413974538535485,1.7759357001606602,40.87094912491498,247.3629833693117 Mpc,0.7561853474694494,58.08431854079071,0.007223526078024061,0.02670106589586264,21.676279470207703
26,180.75064799486788,146.3192419825073,1.350258089292618,1.2273969900982111,56.56163283523425,159.58867576765653 Mpc,0.551039658594275,37.09761149620266,0.002293731221043682,0.047272042479622786,21.5780105328422,47.886297376093296,1.312835938328485,1.6320677945740085,59.30346794994626,295.0789499247297 Mpc,0.5104908725734433,59.24289769122381,0.004441996781265061,0.027011017076311757,22.337908842646833
27,336.99019376713164,31.39171227521501,1.3459926467000531,1.367375767360465,60.32764918488402,135.56592021171267 Mpc,0.49503943584710997,69.22341805501972,0.0024187453710520584,0.0647655678887955,21.051721348655494,69.91790461297889,1.5033645782522171,1.2172261713350168,40.761165803644346,266.8918307451294 Mpc,0.7574377601545078,32.167110305742625,0.003451855835087917,0.05393079643439961,22.04738557466865
28,148.346447049848,333.8809946714032,1.4081870790900872,1.9950998160741324,40.95572385956974,85.12301726467193 Mpc,0.7552163339112695,16.487559485917316,0.01676044411705885,0.0002692211291745755,19.562868234950432,398.71225577264653,1.3369908811276279,1.6109171101624202,46.871652442045544,213.76322248730358 Mpc,0.683634943827411,29.452389914446236,0.003984078649043466,0.0354935061856288,21.095017837723802
29,166.98056160271292,97.87066246056783,1.3241611543885665,1.3143340807227812,88.23200908370343,125.98702279245168 Mpc,0.030852365971181128,58.3595745058285,0.002263978781631387,0.02446620255896372,21.069448595807287,97.87066246056783,1.3241611543885665,1.3143340807227812,88.23200908370343,125.98702279245168 Mpc,0.030852365971181128,58.3595745058285,0.002263978781631387,0.02446620255896372,21.069448595807287
30,205.11760000379823,140.5648267008986,1.6153191697224658,1.2853910576298337,31.28537251310617,128.13340628873544 Mpc,0.8545914343761115,23.67737003809428,0.00442837948523464,0.0536241058548693,19.29722194998604,9.370988446726573,1.2989106387077118,1.597678611611746,54.41495320148691,218.70823638592887 Mpc,0.5819107451845386,41.433534419964744,0.004062435027012812,0.050508372839265035,21.50497661709706
31,210.98334242644896,4.556803995006242,1.330081214646149,1.7759129866286867,59.567141060137736,179.85898974296586 Mpc,0.5065283296109663,25.087144200703058,0.0074804335592977824,0.04924662585927987,20.089704218205,25.062421972534334,1.444325988220804,1.3754139744169391,53.51770497298169,114.98581573942711 Mpc,0.5945743584895213,53.4806085295472,0.0026987895685850086,0.03913064775071151,20.376937355708716
32,147.99690332013208,123.39857651245552,1.5128249119454484,1.8240691129152993,43.7809022708358,148.62962221884888 Mpc,0.7219908919538625,21.530524476418222,0.005950816782353169,0.004563303380631215,21.417820622559464,198.08718861209965,1.323729137777753,1.7893825742730087,43.20600568320766,235.08915111285162 Mpc,0.728896869910952,28.4317473948783,0.008122037055646961,0.01315693030079118,22.07811195978461
33,187.90781686031139,66.54978962131837,1.4412298863108475,1.8029993536226674,59.60412665391741,109.47705350154047 Mpc,0.5059716413847265,67.4062407657397,0.00626728093929196,0.022309068116338263,21.202352624494317,66.54978962131837,1.4412298863108475,1.8029993536226674,59.60412665391741,109.47705350154047 Mpc,0.5059716413847265,67.4062407657397,0.00626728093929196,0.022309068116338263,21.202352624494317
34,190.32937514547376,701.7289073305672,1.3468626073715841,1.1570496276286346,19.09538913921368,132.79195964835185 Mpc,0.944975241860607,48.94109328973508,0.0023753993565813264,0.04533066710069214,20.69809461685608,504.8409405255879,1.3196402926501998,1.3275638072468923,40.225044889358834,229.07072317060653 Mpc,0.7635138159335991,15.824907865511397,0.002280584997616601,0.044920440598289396,21.15660449629884
35,85.31888858642833,918.1327160493828,1.3358285442599256,1.6783718754102173,28.900603074597488,40.87853374865883 Mpc,0.8754594400964127,39.86229935203081,0.004985379285692715,0.043648148807374255,17.067665656335556,163.34876543209876,1.3330331666390465,1.5578582519088229,82.28791334274051,175.57760739030613 Mpc,0.1341952322885024,72.55973256789744,0.0034453813901662743,0.0366792144228894,21.70936426072256
36,305.605341450492,12.586206896551724,1.3438509361221498,1.3609404186675131,76.25000470147407,101.29038285944493 Mpc,0.2376858126215312,44.01621721718301,0.0023991419649240365,0.02423641631519417,20.67326520393832,39.33189655172414,1.3318996950087523,1.2351277605355389,55.67528141306358,213.8163750589031 Mpc,0.5638823924117075,64.44667671118333,0.0022169457198739344,0.052756947478113575,22.57229100219601
37,121.67679827652346,31.6017316017316,1.4892919306192374,1.3108893442811242,55.807063268025736,113.2519325580113 Mpc,0.5619814133352986,58.46106389764112,0.0029622938655315067,0.023687463719169615,20.424292869099972,63.2034632034632,1.3399382513518454,1.7980950973186536,75.79587521242982,229.44106836834422 Mpc,0.24537717670350134,26.88015743338964,0.008006944075510782,0.020674309937626607,21.589671949522277
38,189.33844409533273,86.30041724617524,1.348576254145978,1.5802727814438495,74.42065553833312,123.47711778867155 Mpc,0.26857257615312125,57.548315132707096,0.0035988570119471486,0.06275778821253952,20.725609520820964,111.68289290681503,1.5114828690992292,1.1525612918572838,85.06004284443281,224.96340982207576 Mpc,0.0861117375027225,18.660334081389795,0.004134656506310322,0.050270960256354955,21.220252808330038
39,209.77530081921918,302.63819095477385,1.4082210185025916,1.7521907863286668,64.49634027600244,101.44868552056995 Mpc,0.43056874787321153,49.42616617640902,0.005590362697300532,0.01828750129396982,20.448240302834463,733.6683417085427,1.347860318688182,1.2914281674873953,64.0490414702682,162.39453321296452 Mpc,0.43760167690675966,34.595002722123894,0.002295215181367354,0.04655959694967826,21.126034894038774
40,136.10117459984394,268.27852998065765,1.3166910691416809,1.7749722213682275,27.4870065681498,62.41709590705454 Mpc,0.8871155248726653,28.470900981260407,0.007782578804850515,0.023418038463490408,19.307253258324913,169.43907156673114,1.4015131480878105,1.8505886068436843,61.54617250235042,109.48615687441054 Mpc,0.47645039991658034,19.53536293452905,0.008344671021796592,0.01527766847171343,19.308036722758654
41,675.0299612634117,4.27233710495513,1.486583822455865,1.2631662630524279,87.89543323675689,158.7574710192861 Mpc,0.036723360114415904,55.701852453194945,0.003068146507770106,0.0629325131107962,21.35316544871141,4.27233710495513,1.486583822455865,1.2631662630524279,87.89543323675689,158.7574710192861 Mpc,0.036723360114415904,55.701852453194945,0.003068146507770106,0.0629325131107962,21.35316544871141
42,222.30246242154894,203.25829383886256,1.3420014105670324,1.98723201982755,54.229743906841406,128.70720960319537 Mpc,0.5845365493486352,20.147446290595944,0.022219712789034615,0.0040531048521217465,19.67233280904785,62.70734597156398,1.344025867020322,1.4673315307608044,65.38915492342593,262.6999406192202 Mpc,0.4164528870985338,44.10850387315251,0.002794275341392302,0.06585723599638812,22.178875277482692
43,236.54869996064215,150.38975501113583,1.2029592871073946,1.3294617651595253,87.80528794841008,156.38647862856163 Mpc,0.038295584840728814,51.33420592160247,0.0022181702275837737,0.0479348655758209,21.311838548646605,150.38975501113583,1.2029592871073946,1.3294617651595253,87.80528794841008,156.38647862856163 Mpc,0.038295584840728814,51.33420592160247,0.0022181702275837737,0.0479348655758209,21.311838548646605
44,99.45663642338793,1173.2142857142858,1.6058268522004084,1.902351588033297,84.87462323148984,216.2690969703167 Mpc,0.0893354428524944,60.117931543865694,0.0067103824339751665,0.0003313602054225212,22.828810379972957,241.40211640211638,1.3347085390183784,1.957097551771545,38.72096959134951,240.02945646705862 Mpc,0.78020152350827,29.253402224219727,0.01910176979002097,0.0051341784282295,21.518464879506674
45,230.2777319553361,918.7643020594967,1.3569425526741021,1.1353361632679089,41.79141054366197,108.81760288221182 Mpc,0.7455759140502061,28.371210482822043,0.0025036776594955967,0.05024777469970127,19.780866823766814,114.84553775743709,1.2631312823385141,1.4564595158184135,31.73495622288576,92.91878479347852 Mpc,0.8504903602218482,35.691429213919264,0.002838418082598156,0.02507388978797942,19.29152256447034
46,264.7435956104125,32.68656716417911,1.6578865023928038,1.866938318298942,78.89558652514064,151.30396299650073 Mpc,0.19259755460253392,44.59918900355942,0.005854962544151385,0.0002067614341210688,22.239476896727112,81.71641791044776,1.309975310492368,1.326445514066413,66.63222519070418,257.0790250096823 Mpc,0.39663164989947586,19.101254386370197,0.002261499659922714,0.05842116330037484,21.792618138298714
47,370.8851744311801,320.1526988636363,1.3550949375671497,1.8989379457424451,56.0460160810126,132.27319318911523 Mpc,0.5585268964913879,21.3990726708998,0.012421050546550022,0.010626512994367548,19.608530028111012,50.55042613636363,1.3413888773476985,1.7012506047220222,75.63839920325086,277.7771456239409 Mpc,0.2480406941666814,21.419841376070995,0.005352889435202828,0.035554483688067455,22.2371729071926
48,214.4618902255705,773.495085995086,1.3611892306055016,1.6775109325134372,75.76755923901723,129.05105400560532 Mpc,0.2458562446355621,27.183649343573688,0.004732405512594206,0.019963640962625033,20.858711127844465,417.014742014742,1.4873450611600865,1.8181786761420966,57.16972388453906,221.0002047044603 Mpc,0.5421523050717196,54.760714853304115,0.0060714848269306084,0.00466734354904871,22.97696968185286
49,223.88047392654056,1391.2941176470588,1.3367285115545027,1.854530000668519,85.23607558752764,172.3722235221646 Mpc,0.08305039723336882,49.87445005397414,0.010627702226303985,0.020911013311680982,21.69184690130671,727.8529411764706,1.319102262272476,1.7611127601638952,82.06070605977716,216.20436325815436 Mpc,0.1381238136024402,26.734037047341566,0.0072527397468287605,0.030278950032822514,21.276645276908816
50,192.87452187624578,44.877049180327866,1.3818714623464003,1.3372082754155548,62.96324606667562,158.29962869777034 Mpc,0.45456196661879344,18.638490971815383,0.0024459971925967273,0.02798406885584351,20.730979606896675,44.877049180327866,1.3818714623464003,1.3372082754155548,62.96324606667562,158.29962869777034 Mpc,0.45456196661879344,18.638490971815383,0.0024459971925967273,0.02798406885584351,20.730979606896675
51,347.6648894430383,347.0265151515152,1.3426276892598736,1.9669074696172955,45.89941053837247,114.13148843849238 Mpc,0.6959201846720244,15.565877386503455,0.019465598333036193,0.005792588280451334,20.59010837328604,22.12121212121212,1.329764688568648,1.5931759658772873,77.2773464478618,40.94108153021526 Mpc,0.2202318931018732,19.469227142563724,0.0038176699223634696,0.05065628825995058,17.575551349252073
52,270.5342002152252,142.1616358325219,1.3533235626401292,1.915545262478773,52.61975585905893,149.1539871063467 Mpc,0.6071018856590211,28.227483758185524,0.013690781855318567,0.017355322797648638,20.063763821850376,26.65530671859786,1.3378257035823646,1.9733612522836979,51.61801878816061,180.53448268635057 Mpc,0.6209012880200699,40.48263954506947,0.020802070089079482,0.008930534572775048,22.033259995066192
53,98.8383964394756,379.59999999999997,1.341709932459783,1.6027736435602482,34.186525484667165,165.6530781049905 Mpc,0.8272127391675889,19.817779131813015,0.0038638829182206,0.0659585402703187,20.636696403350456,486.6666666666667,1.366891870074757,1.8489425090731122,24.417103956167672,173.66488187121132 Mpc,0.9105603001514172,42.53306666347684,0.009252404637998334,0.03081057478077314,20.01440163693494
54,166.13150336227525,887.9160063391442,1.3348771603952447,1.8884007252244062,55.560294467902395,82.79124305111766 Mpc,0.5655386649929613,40.222000248878004,0.012803315750313422,0.02104884018601477,18.838943441652763,242.94770206022184,1.3401099624208705,1.8432651924981522,29.402467980025694,215.34511390964732 Mpc,0.8711926649384582,70.73232718167748,0.009913489124627358,0.02503779216335542,21.401416080870344
55,168.37574272755398,645.4616588419406,1.4573866559044455,1.2761208462721427,82.31790937129897,136.97667123185764 Mpc,0.13367641983052403,33.053213097680256,0.002816074711548698,0.030021003345358704,21.12141140625093,11.424100156494523,1.343553362881516,1.994794741431579,85.86378737783018,148.9852548325019 Mpc,0.07212784199747668,16.13707071588727,0.023141236962124896,0.0034092167082188647,20.258155525135393
56,750.9233877171375,102.42020343739038,1.3555743427473617,1.81837580464696,37.81045022614811,182.75498089754825 Mpc,0.7900432105926404,50.34858168960242,0.008341866888393161,0.0285674466538494,20.590215229386352,48.649596632760435,1.3238206108680604,1.1354689888125404,87.96797829806162,274.2007997510783 Mpc,0.03545803489677424,61.81872144110491,0.0022877731775996476,0.02353616593826821,22.93407284824147
57,290.8224842924004,34.714673913043484,1.3437540484895012,1.9443700926888965,62.260854572972356,171.7809137956252 Mpc,0.46544685279960984,24.544356636024794,0.016880928289270646,0.009187498067333521,21.069735268469167,34.714673913043484,1.3437540484895012,1.9443700926888965,62.260854572972356,171.7809137956252 Mpc,0.46544685279960984,24.544356636024794,0.016880928289270646,0.009187498067333521,21.069735268469167
58,280.042318110584,267.826904985889,1.3117357259987932,1.269463428654357,68.69789411797312,143.37118652336264 Mpc,0.3632854741427397,73.47603670173675,0.002170900145322188,0.06102039028102127,21.195423159696805,54.93885230479774,1.4592045867153371,1.9642754536279818,47.63740989109183,235.0310222375676 Mpc,0.6738200873627302,32.42373488721561,0.011700659968236306,0.00010673046938724896,22.039230540701375
59,187.0787661267373,118.2394366197183,1.3155730324479653,1.605460053086831,37.81334576301921,139.54773633752546 Mpc,0.790012228030622,20.945671715452008,0.004049196616973031,0.056353437781810824,20.09871135888629,118.2394366197183,1.3155730324479653,1.605460053086831,37.81334576301921,139.54773633752546 Mpc,0.790012228030622,20.945671715452008,0.004049196616973031,0.056353437781810824,20.09871135888629
60,100.47315553267799,91.01049868766404,1.336229778292824,1.60218983963471,83.8772279684551,115.95665983885817 Mpc,0.10665925949399391,37.280845814656736,0.0038858131316856317,0.03738437187619013,20.839628619068154,91.01049868766404,1.336229778292824,1.60218983963471,83.8772279684551,115.95665983885817 Mpc,0.10665925949399391,37.280845814656736,0.0038858131316856317,0.03738437187619013,20.839628619068154
61,285.898356050925,40.36866359447004,1.3327726194943998,1.819252062199702,65.8867020713973,195.16997988532856 Mpc,0.40854231147379527,59.58735931991636,0.00905987756769817,0.019489408805261645,21.808277125287717,185.02304147465438,1.3048064340219445,1.734888946556847,39.63466007627473,196.763501010869 Mpc,0.7701275033614452,17.691030054025298,0.0067579048689948625,0.05605221072582176,20.052274769506532
62,116.93640706386141,320.6081081081081,1.300377179259876,1.2141680129643682,79.4582798467567,40.538546735122715 Mpc,0.18295143814933634,30.13161627367648,0.00210311052560066,0.05655259162562999,18.11150266545849,61.65540540540541,1.3264079460491265,2.056025159462449,37.85411113161563,300.0784492645229 Mpc,0.7895758199911901,66.16325957019512,0.041237262521903094,0.0009714422718900942,22.26523040429508
63,450.5189325375083,940.2485380116959,1.3501759916938836,1.6928337810198697,21.930297408113272,144.72293534204076 Mpc,0.9276388921551871,16.001352981354508,0.005094884040004725,0.03631011195279854,19.619767972197206,21.34502923976608,1.5250791165923463,1.3719774665244222,88.625885076462,266.1750398454276 Mpc,0.023980530724150295,46.31285213772365,0.0031065395280276027,0.04980087881344311,22.387569216600397
64,295.1659227841961,96.05263157894737,1.3169578547972598,1.363533185542435,46.640977331216405,148.92856654606985 Mpc,0.6865676966620395,34.78754797226566,0.002367779465609149,0.0598677710477941,20.622518004193754,40.70026761819803,1.6774231557670645,1.2941113156933808,84.7234852005829,332.25351951042006 Mpc,0.09196243804347659,60.43415760929342,0.005481389032655051,0.04057872039470025,22.80928726145745
65,72.63684123444091,1176.9927536231883,1.3424076506451108,1.7319451837712057,40.81784345408751,178.30308826891832 Mpc,0.7567915261118243,61.50902782807323,0.0060047322584929124,0.02045830500315643,20.915280019239155,1176.9927536231883,1.3424076506451108,1.7319451837712057,40.81784345408751,178.30308826891832 Mpc,0.7567915261118243,61.50902782807323,0.0060047322584929124,0.02045830500315643,20.915280019239155
66,299.48370334975084,24.07651715039578,1.3238428636677007,1.3144092246380914,81.91012623258855,142.71225314111808 Mpc,0.14072625681825213,42.53720906885955,0.0022634334114698144,0.018542225401725957,21.249085236861102,52.968337730870715,1.3074217955029799,1.7012748602551104,69.28618982174402,303.44283626673973 Mpc,0.3537003064658871,26.282285193144844,0.005822052657120003,0.047421164742544986,22.393758647233724
67,509.8682055553551,71.64256198347108,1.320791704237625,1.762154958200568,69.97796717521386,140.14581578502757 Mpc,0.342381472443257,43.41000335305557,0.007247404055941303,0.03751737513085859,21.61289752550428,83.89721074380165,1.4502259655452112,1.7018780905532758,25.493405840292542,326.3745307041824 Mpc,0.9026348258073781,28.603513659028387,0.004494010749496115,0.01654726420830705,21.61235578843494
68,200.12836549106729,1078.1907894736842,1.3298087760609008,1.3015684712091287,87.47567282280443,114.68536131148612 Mpc,0.04404356864563308,19.182477965909555,0.0022567228566832877,0.06923077134213136,19.999138141765158,124.86842105263159,1.3795869143174346,1.3294971295434581,72.1321985475725,243.77965013594758 Mpc,0.3068218011504098,40.7088936414503,0.002430156314785407,0.06826195243177093,22.051748223493497
69,168.8375597263157,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,185.06240249609985,1.464881149193262,1.3548092674102576,85.10329790220824,234.55590771792745 Mpc,0.08535957410597783,32.63341009785787,0.002779409868744761,0.06871649592415018,22.012298845310475
70,146.72541106528692,95.01795332136446,1.180120102883092,1.8146365395396824,54.810723657020134,77.087128452048 Mpc,0.576279366683466,41.10634119153406,0.01899558064132098,0.04633920259868086,18.31068194457139,29.488330341113105,1.3189646657652527,1.348668903009098,71.67007846499511,203.89272116886374 Mpc,0.31448823093383815,46.25692418747444,0.0023290660094807615,0.04382212070773041,22.061829951891113
71,225.48671141042223,466.91004672897196,1.3368670105597058,1.2257105766851633,85.6648209637678,68.89906756649026 Mpc,0.0755909743650145,58.24894479839262,0.002237807809937657,0.02953875852548976,19.623718320904242,68.22429906542055,1.3329356374642156,1.9723224032912305,85.8619225970596,205.48006626863784 Mpc,0.07216030375260651,70.37335608339603,0.02122850728002566,0.006618879377632303,22.518507871654656
